id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
372,Female,25,1,8.0,1,< 1 Year,No,42307.0,152.0,213,0
891,Female,77,1,3.0,0,1-2 Year,Yes,40743.0,26.0,65,0
547,Male,38,1,28.0,0,1-2 Year,Yes,46272.0,124.0,203,1
192,Female,24,1,16.0,1,< 1 Year,No,28190.0,152.0,284,0
193,Male,32,1,46.0,1,< 1 Year,No,23847.0,152.0,183,0
462,Male,52,1,28.0,0,1-2 Year,Yes,46090.0,124.0,217,1
631,Male,21,1,26.0,1,< 1 Year,No,15945.0,160.0,160,0
522,Female,76,1,8.0,0,1-2 Year,Yes,38546.0,163.0,92,0
843,Female,24,1,37.0,0,< 1 Year,No,47282.0,152.0,65,0
329,Male,39,1,28.0,0,1-2 Year,Yes,38036.0,157.0,10,0
382,Male,66,1,31.0,0,> 2 Years,Yes,2630.0,26.0,90,0
529,Female,48,1,27.0,0,1-2 Year,Yes,34900.0,124.0,153,0
970,Male,33,1,36.0,0,1-2 Year,Yes,26910.0,124.0,31,0
263,Male,45,1,30.0,1,1-2 Year,No,2630.0,26.0,121,0
747,Male,25,1,27.0,0,< 1 Year,Yes,27136.0,152.0,155,0
283,Female,21,1,14.0,1,< 1 Year,No,36712.0,152.0,56,0
608,Female,23,1,27.0,0,< 1 Year,No,2630.0,152.0,103,0
799,Female,23,1,8.0,1,< 1 Year,No,50423.0,152.0,73,0
736,Female,69,1,28.0,0,1-2 Year,Yes,48756.0,124.0,285,0
272,Male,45,1,28.0,0,1-2 Year,Yes,42704.0,26.0,116,0
